名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
天河公园,广东,广州,广州,020,85525020,天河公园/上社,黄埔大道员村段（天河公园地铁站E1口步行310米）,景点,城市公园,113.366241,23.128296
凤凰山森林公园,广东,广州,广州,020,88528440,龙洞/岑村,凤凰街道渔东路渔沙坦村（近柯木塱村）,景点,森林公园,113.389206,23.218838
百万葵园,广东,广州,南沙区,020,84956821;84956863,百万葵园/十九涌,万顷沙镇新港大道与渔港大道交叉口南5米,景点,植物园,113.620078,22.628172
广州长隆国际大马戏,广东,广州,广州,020,4008830083,长隆/南村,汉溪大道299号,景点,旅游项目/观光项目,113.33143,23.003439
东风公园,广东,广州,广州,020,37597320,越秀区,广州大道北199号,景点,公园/广场,113.31324,23.142689
中山大学北门广场,广东,广州,广州,020,,滨江路沿线,滨江东路,景点,广场,113.299667,23.103111
洲头咀公园,广东,广州,广州,020,,滨江路沿线,滨江西路26号,景点,城市公园,113.245845,23.101811
庄头公园,广东,广州,广州,020,,工业大道沿线,南石头街道工业大道中（珠江医院对面）,景点,城市公园,113.26455,23.07982
琶洲塔,广东,广州,广州,020,34310734,琶洲,琶洲街道新港东路新窖镇琶洲村,景点,历史建筑,113.375526,23.10129
曹崇恩雕塑园,广东,广州,广州,020,,海珠区,小洲东路203号,景点,公园/广场,113.36363,23.059407
赤岗塔,广东,广州,广州,020,,客村/赤岗,友邻东街18号（广州塔地铁站B口步行430米）,景点,历史建筑,113.32256,23.101589
纯阳观,广东,广州,广州,020,84189071,新港西路沿线,瑞康路268号,景点,宗教,113.294769,23.085306
邓世昌纪念馆,广东,广州,广州,020,84391036;34384021,江南大道沿线,宝岗大道龙涎里2号,景点,纪念馆,113.260425,23.101136
南越王宫博物馆,广东,广州,广州,020,83896501,北京路商业区,中山四路316号,景点,博物馆,113.269859,23.126965
滴水岩森林公园,广东,广州,广州,020,84733636,沙湾镇,新新大道北广州供电局充电站西200米,景点,森林公园,113.315471,22.90728
广州兰圃,广东,广州,广州,020,86677255;86684179,火车站/人民北路,解放北路901号,景点,植物园,113.260396,23.143741
广州文化公园,广东,广州,广州,020,81290585,康王路,西堤二马路37号,景点,文化公园,113.251215,23.109628
青年公园,广东,广州,广州,020,81729177;81819021,西村/西场,南岸路5号,景点,公园/广场,113.228477,23.126574
南沙天后宫,广东,广州,南沙区,020,84981223,南沙区,天后路88号,景点,历史建筑,113.619136,22.757251
海印公园,广东,广州,广州,020,34298885;34298885,滨江路沿线,滨江东路498号（近海印大桥）,景点,城市公园,113.28801,23.106291
二沙岛,广东,广州,广州,020,,沿江路/二沙岛,大通路263号,景点,自然风光,113.305539,23.109965
碧水湾温泉,广东,广州,从化区,020,87842888,良口镇,良口镇105国道旁御泉大道353号,景点,温泉,113.716537,23.699707
南湖国旅,广东,广州,广州,020,83171734,东晓南路沿线,东晓南路晓港湾商业区惠侨苑高层E座首层17号铺,景点,旅行社,113.295659,23.070241
天鹿湖森林公园,广东,广州,广州,020,32033860;87265691,黄埔区,116省道与明珠街交叉口东南30米,景点,森林公园,113.42834,23.222414
岭南会展览馆,广东,广州,广州,020,87353209;87351210,沿江路/二沙岛,二沙岛晴波路15号,景点,展览馆,113.302963,23.107849
七星岗公园,广东,广州,广州,020,,长隆/南村,南村镇市新公路与南村东线路交汇处西南角,景点,公园/广场,113.39443,22.994758
醉观公园,广东,广州,广州,020,81589510,芳村,东漖北路4号,景点,城市公园,113.231221,23.099343
广州三元宫,广东,广州,广州,020,83551548,东风中路/越秀公园,应元路11号（纪念堂地铁站C口步行140米）,景点,宗教,113.263233,23.134927
无着庵,广东,广州,广州,020,3245103,北京路商业区,德政中路丽水坊50号,景点,宗教,113.276171,23.121641
海幢寺,广东,广州,广州,020,84399172;34376882,滨江路沿线,南华中路188号,景点,宗教,113.259025,23.105261
药洲遗址,广东,广州,广州,020,83352871,北京路商业区,教育路86号,景点,古代遗迹,113.2659,23.12355
城隍庙,广东,广州,广州,020,83378036,北京路商业区,中山四路忠佑大街48号（文德路口）,景点,宗教,113.27108,23.12653
西来初地,广东,广州,广州,020,,上下九商业区,毓桂头巷与牛角街交叉口东约140米,景点,步行街,113.247198,23.115467
西城门瓮城遗址,广东,广州,广州,020,158****2123,中山七八路,中山七路与人民中路的交汇处,景点,古代遗迹,113.254114,23.124856
清真先贤古墓,广东,广州,广州,020,86692743,火车站/人民北路,解放北路901号（近桂花岗）,景点,古代遗迹,113.25955,23.14228
东征阵亡烈士墓,广东,广州,广州,020,,长洲岛,万松岭（黄埔军校旧址西）,景点,烈士陵园,113.41703,23.083815
十九路军淞沪抗日阵亡将士陵园,广东,广州,广州,020,87047408,沙河/天平架/梅花园,水荫路113号,景点,烈士陵园,113.309753,23.145014
回教三忠墓,广东,广州,广州,020,,火车站/人民北路,解放北路清真先贤古墓东侧,景点,古代遗迹,113.26022,23.142318
南越国水闸遗址,广东,广州,广州,020,83323818,北京路商业区,西湖路63号光明广场负1楼（近北京路）,景点,古代遗迹,113.267326,23.12224
三·廿九起义指挥部旧址纪念馆,广东,广州,广州,020,83337700,北京路商业区,越华路小东营15号,景点,纪念馆,113.26992,23.129345
邮政博览馆,广东,广州,广州,020,81291853,沙面,沿江西路43号,景点,陈列馆,113.25214,23.107593
留耕堂,广东,广州,广州,020,84736168,市桥南,平安巷5号,景点,宗教,113.333767,22.904605
中共三大会址纪念馆,广东,广州,广州,020,87606531,中山二三路/东山口,恤孤院路3号,景点,纪念馆,113.295997,23.119019
长隆欢乐世界+长隆野生动物园（解放北路店）,广东,广州,广州,020,4008830083,长隆/南村,大石镇长隆旅游度假村内,景点,动物园,113.334363,23.005701
广东中旅,广东,广州,广州,020,4008840011,沿江路/二沙岛,回龙路2号7楼电子资讯中心（近地铁海珠广场站）,景点,旅行社,113.267504,23.115244
大佛古寺,广东,广州,广州,020,83393455;83335678,北京路商业区,惠新中街21号,景点,宗教,113.26796,23.122332
华南农业大学-树木园,广东,广州,广州,020,,燕岭/五山,五山街五山路483号华南农业大学内（近经济管理学院）,景点,植物园,113.359917,23.153568
芳村黄大仙祠,广东,广州,广州,020,81561855,芳村,古祠路1号,景点,宗教,113.227064,23.095604
广之旅,广东,广州,广州,020,34268676,江南大道沿线,宝岗大道110号铺首层四铺（海珠区委对面）,景点,旅行社,113.261286,23.102782
广之旅,广东,广州,广州,020,81336833,中山七八路,康王中路600号新光城市广场首层127、128号铺,景点,旅行社,113.248033,23.123942
广之旅,广东,广州,广州,020,38203468,燕岭/五山,五山瘦狗岭路551-563号广之旅大厦首层西南边商铺,景点,旅行社,113.343903,23.145935
广之旅,广东,广州,广州,020,82322363,车陂/东圃,中山大道268天河广场,景点,旅行社,113.403267,23.122004
广之旅国际旅行社,广东,广州,广州,020,38910688,天河北/广州东站,天河北路28号106C号,景点,旅行社,113.317513,23.140001
广之旅,广东,广州,广州,020,84592228,洛溪,洛浦路27号铺广之旅国际旅行社洛溪新城门市部华进明苑,景点,旅行社,113.305435,23.042033
广之旅,广东,广州,广州,020,84697776,番禺广场,德兴路127、129号,景点,旅行社,113.376991,22.935468
广之旅国际旅行社,广东,广州,广州,020,34821133,长隆/南村,金江大道132号,景点,旅行社,113.386241,23.005361
广之旅,广东,广州,南沙区,020,34999618,大岗,大岗镇豪岗大道1号豪晖大厦102商铺,景点,旅行社,113.405037,22.800585
广之旅,广东,广州,广州,020,84777988,钟村,市广路祈福商业街11号,景点,旅行社,113.320333,22.976489
广之旅,广东,广州,广州,020,84827778,市桥南,桥南镇南效村桥南街南华路45号,景点,旅行社,113.366725,22.925025
广之旅,广东,广州,广州,020,82396636,大沙地,丰乐中路117号,景点,旅行社,113.453942,23.105582
广之旅国际旅行社,广东,广州,广州,020,36836150,新世纪广场,花城路34号,景点,旅行社,113.213815,23.380385
南湖国旅,广东,广州,广州,020,61129918,江高镇,江高镇江同路161号,景点,旅行社,113.230123,23.274783
南湖国旅,广东,广州,广州,020,87373776;87373775,五羊新城,广州大道中227号04铺,景点,旅行社,113.314354,23.120134
南湖国旅,广东,广州,广州,020,81030088,中山七八路,荔湾路133号102号房（新大新百货斜对面）,景点,旅行社,113.2444,23.13228
南湖国旅,广东,广州,广州,020,81588379,芳村,东漖北路560号茶窖湾商业大厦首层（地一居斜对面）,景点,旅行社,113.228457,23.089615
南湖国旅,广东,广州,广州,020,38910311,天河城/体育中心,天河北路28号时代广场F1层,景点,旅行社,113.317261,23.140059
南湖国旅,广东,广州,广州,020,82325411,车陂/东圃,中山大道268号天河广场1楼G079铺（东圃广场斜对面）,景点,旅行社,113.40296,23.122291
南湖国旅,广东,广州,广州,020,34025724;34025774,客村/赤岗,新港中路489号A1-A2铺之一,景点,旅行社,113.329379,23.096639
南湖国旅,广东,广州,广州,020,36834331;36834334,新世纪广场,新华街花城路36号,景点,旅行社,113.211322,23.379195
英雄广场,广东,广州,广州,020,,中山二三路/东山口,中山三路25-27号（近中华广场）,景点,广场,113.284072,23.126206
千年古道遗址,广东,广州,广州,020,,北京路商业区,中山四路与北京路交叉口南100米,景点,古代遗迹,113.268845,23.124874
荔湾区博物馆,广东,广州,广州,020,81939917,中山七八路,逢源北街84号,景点,博物馆,113.237327,23.120367
广东省博物馆,广东,广州,广州,020,38046886;38046877,花城汇/高德置地,珠江东路2号,景点,博物馆,113.326508,23.114659
黄埔古港,广东,广州,广州,020,84135758,琶洲,琶洲街石基河边的黄埔经济联社（原黄埔村）,景点,历史建筑,113.394179,23.088993
高第街,广东,广州,广州,020,,北京路商业区,北京路（海珠广场地铁站E口步行240米）,景点,人文古迹,113.266061,23.118332
江南商业街,广东,广州,广州,020,84232736,江南大道沿线,江南大道中302-304号（昌岗地铁站C2口旁）,景点,观光街区,113.276131,23.091821
岭南印象园,广东,广州,广州,020,84508106;84502903,大学城,小谷围街道大学城外环西路1号,景点,更多景点/周边游,113.40757,23.03617
白云仙馆,广东,广州,广州,020,37222222,麓湖公园,麓湖路11号麓湖,景点,宗教,113.290536,23.151167
黄埔区中山公园,广东,广州,广州,020,132****2050,长洲岛,金洲北路与中山公园前路交口东150米（辛亥革命馆旁）,景点,城市公园,113.417624,23.0727
番禺广场,广东,广州,广州,020,,市桥,清河东路338号,景点,广场,113.384319,22.933119
花都广场,广东,广州,广州,020,180****0867,花都广场/区政府,新华街道公益路22号,景点,广场,113.219845,23.401088
小洲村,广东,广州,广州,020,134****9010,海珠区,小洲人民礼堂,景点,古村古镇,113.355994,23.061024
詹天佑故居,广东,广州,广州,020,81377281,上下九商业区,恩宁路十二甫西街芽菜巷42号,景点,名人故居,113.239624,23.113171
广东科学中心,广东,广州,广州,020,39348080,大学城,大学城科普路168号,景点,科技馆,113.362506,23.039398
羊城之旅国际旅行社,广东,广州,广州,020,81309333,中山六路,德政北路36-38号,景点,旅行社,113.255372,23.120552
广州塔,广东,广州,广州,020,89338222;89338225,客村/赤岗,阅江西路222号,景点,现代建筑,113.324552,23.106412
北京路步行街,广东,广州,广州,020,83195442,北京路商业区,北京街道北京路（公园前地铁站出入口步行170米）,景点,步行街,113.26897,23.121657
增埗公园,广东,广州,广州,020,26286579,西村/西场,福州路8号（岭南湾畔隔壁）,景点,城市公园,113.238707,23.148729
均和墟历史街区,广东,广州,广州,020,,嘉禾/人和,新石路与石马均和一街交叉路口东北侧,景点,步行街,113.263907,23.260793
黄埔荔枝公园,广东,广州,广州,020,82295608,大沙地,大沙北路301号黄埔图书馆对面,景点,城市公园,113.460304,23.108238
十九涌,广东,广州,南沙区,020,,百万葵园/十九涌,海翔路,景点,自然保护区,113.649234,22.602814
广东铁青,广东,广州,广州,020,,沙河/天平架/梅花园,禺东西路55号,景点,旅行社,113.318893,23.154055
星海公园,广东,广州,广州,020,84833980,市桥,市桥环城中路120号,景点,公园/广场,113.370452,22.942738
基督教堂沙面堂,广东,广州,广州,020,81217950,沙面,沙面南街60号,景点,宗教,113.241532,23.106951
西焦生态公园,广东,广州,广州,020,,西村/西场,富力路42号（西场地铁站C口步行180米）,景点,城市公园,113.239043,23.134952
金马国旅,广东,广州,广州,020,83192777;83192777,北京路商业区,教育路113号汇力商务楼首层（近公园前地铁D出口）,景点,旅行社,113.265511,23.124483
温泉苏东坡纪念馆,广东,广州,从化区,020,,温泉镇,星德政街,景点,纪念馆,113.632596,23.616327
广州长隆飞鸟乐园,广东,广州,广州,020,84796100;4008830083,番禺区,洛浦街道大边村边街183号,景点,动物园,113.277874,23.02568
基督教光孝堂,广东,广州,广州,020,81087837,中山六路,光孝路29号（近西门口地铁站）,景点,宗教,113.255725,23.126187
基督教东山堂,广东,广州,广州,020,87776305,中山二三路/东山口,寺贝通津9号,景点,宗教,113.297285,23.12266
东山少爷公园,广东,广州,广州,020,,中山二三路/东山口,龟岗大马路与东华东路交口,景点,城市公园,113.294233,23.119693
汇豪社艺术馆,广东,广州,广州,020,38858699,兴盛路/跑马场,珠江新城马场路519号汇豪大厦3层(近马场西门),景点,美术馆,113.342567,23.12237
珠江走廊,广东,广州,广州,020,,滨江路沿线,滨江东路中大北门广场沿线,景点,河道观光,113.300539,23.103601
越秀南粤先贤公园,广东,广州,广州,020,,沿江路/二沙岛,白云街道晴澜路72号,景点,城市公园,113.316742,23.10972
金马国旅,广东,广州,广州,020,83179762,天河城/体育中心,天河南街道体育东路13号,景点,旅行社,113.327888,23.128838
鲁迅纪念馆国民党一大旧址,广东,广州,广州,020,83838432,北京路商业区,文明路215号,景点,历史建筑,113.27695,23.123889
基督教锡安堂,广东,广州,广州,020,81889054;81092403,中山六路,人民中路392号（西门口地铁站A口步行360米）,景点,宗教,113.25412,23.122778
番禺玉虚宫,广东,广州,广州,020,,沙湾镇,大巷涌64号沙湾古镇内（北侧）,景点,宗教,113.334009,22.904758
文塔,广东,广州,广州,020,81968601,中山七八路,龙津西路104号,景点,历史建筑,113.236771,23.120941
易发商业街,广东,广州,广州,020,84812388,市桥,华发路新大新（番禺店）,景点,步行街,113.365934,22.941114
广百美食广场,广东,广州,广州,020,,北京路商业区,大马站东侧（公园前地铁站出入口步行280米）,景点,广场,113.267975,23.123419
万木草堂,广东,广州,广州,020,83396087,北京路商业区,中山四路长兴里3号,景点,历史建筑,113.271851,23.125582
金马国旅,广东,广州,广州,020,81480576;81350240,中山七八路,中山八路63号,景点,旅行社,113.236489,23.124859
金马国旅,广东,广州,广州,020,34249005,江南大道沿线,江南大道中255号之2（昌岗地铁站C1出口）,景点,旅行社,113.276461,23.092191
金马国旅,广东,广州,广州,020,81946179,上下九商业区,多宝路302号（长寿地铁站中行对面）,景点,旅行社,113.240923,23.116453
金马国旅,广东,广州,广州,020,,大沙地,港湾路287号1栋首层,景点,旅行社,113.4472,23.102789
金马国旅,广东,广州,广州,020,83179762,市桥,市桥北郊新村1巷1-2号（近区公安局对面）,景点,旅行社,113.365319,22.940297
金马国旅,广东,广州,广州,020,83179762,新世纪广场,秀全大道41号之一102号,景点,旅行社,113.211398,23.379414
第一次全国劳动大会旧址,广东,广州,广州,020,84411777,滨江路沿线,滨江西路230号（近堑口码头）,景点,古代遗迹,113.264191,23.110048
龙眼洞森林公园,广东,广州,广州,020,87031682,龙洞/岑村,龙洞街道迎龙路龙洞第三工业区西侧,景点,森林公园,113.355085,23.209168
水果世界,广东,广州,广州,020,86183285,旺村/何棠下,九龙镇棠下村,景点,更多景点/周边游,113.536987,23.339746
十八罗汉山,广东,广州,南沙区,020,84997383,大岗,大岗镇繁荣路十八罗汉山,景点,森林公园,113.405107,22.786203
黄山鲁森林公园,广东,广州,南沙区,020,,南沙区,登山路,景点,森林公园,113.571811,22.779341
石头记矿物园,广东,广州,广州,020,36865818,花都区,珠宝城大观园路1号,景点,主题乐园,113.161137,23.400623
和曦美术馆,广东,广州,广州,020,81216738,沙面,沙面北街35号,景点,美术馆,113.247391,23.107901
江南新地商业街,广东,广州,广州,020,020-84426786,江南西,江南西路46号,景点,休闲街区,113.271843,23.095219
广州神农草堂中医药博物馆,广东,广州,广州,020,66282302,同和/京溪,沙太北路389号,景点,博物馆,113.337784,23.197214
小石船旅游度假区,广东,广州,广州,020,87465368,太和镇,太和镇穗丰村石船路中段,景点,景点/周边游,113.454972,23.269722
创业公园,广东,广州,广州,020,82113290,中心城,水西路与香雪三路交叉口（水西地铁站A口步行440米）,景点,城市公园,113.477918,23.181249
南沙蒲洲花园,广东,广州,南沙区,020,84988264,南沙区,港前大道南271号,景点,公园/广场,113.616469,22.76184
粤海关博物馆,广东,广州,广州,020,81013617,沙面,南街道沿江西路29号（文化公园地铁站A口步行350米）,景点,历史建筑,113.251016,23.107281
假日通,广东,广州,广州,020,37591585,区庄/动物园,先烈中路75号穗丰大厦1楼,景点,旅行社,113.294424,23.136954
广东中旅,广东,广州,广州,020,38201668,天河北/广州东站,体育西路189号城建大厦2楼256室,景点,旅行社,113.320747,23.13921
广东中旅,广东,广州,广州,020,83600816,环市东路/区庄,淘金北路71-73号恒华阁1楼103铺,景点,旅行社,113.287072,23.143123
市农科院花都基地,广东,广州,广州,020,,花东,桑梓南路23号广州市农业科学研究所,景点,植物园,113.321959,23.445066
邓荫南墓园,广东,广州,广州,020,,环市东路/区庄,先烈南路25号（近华泰宾馆）,景点,烈士陵园,113.291378,23.132696
假日通,广东,广州,广州,020,86473818,西村/西场,环市西路31-10号,景点,旅行社,113.238839,23.140809
假日通,广东,广州,广州,020,81358972,中山七八路,恩洲大巷193号（仁威庙斜对面）,景点,旅行社,113.236484,23.124244
广东圆玄道观,广东,广州,广州,020,36861238,花都区,迎宾大道西38号,景点,宗教,113.180106,23.399839
广东省文化馆,广东,广州,广州,020,87690179,天河区,广州大道中1229号,景点,美术馆,113.312729,23.145342
天河儿童公园,广东,广州,广州,020,82277538,黄村/奥体,珠吉街道珠吉路,景点,公园/广场,113.431793,23.131468
广州义务植树公园,广东,广州,广州,020,,中心城,开源大道190号（广州生物医药与健康研究院北200米）,景点,城市公园,113.512336,23.162294
太阳风旅游,广东,广州,广州,020,83371997,东风中路/越秀公园,东风中路363号国信大厦605室,景点,旅行社,113.269941,23.131665
法雨寺,广东,广州,广州,020,82070944,中心城,云埔街道岗荔街4号,景点,宗教,113.499788,23.151358
西溪简公祠,广东,广州,广州,020,,海珠区,瀛洲北路瀛洲小学东南侧约50米,景点,宗教,113.356694,23.060353
广东中旅,广东,广州,广州,020,87363842,五羊新城,寺右新马路133号深华大厦内（近地铁五羊邨站D出口）,景点,旅行社,113.313934,23.12026
赵泰来艺术宫,广东,广州,广州,020,,沙湾镇,沙湾镇紫坭村宝墨园内,景点,美术馆,113.293106,22.894276
南粤苑,广东,广州,广州,020,84747238;84746666,沙湾镇,沙湾镇紫坭村,景点,园林,113.290729,22.897347
凤凰古围,广东,广州,从化区,020,,白水寨/派潭,江埔街道双凤收费站附近,景点,历史建筑,113.671249,23.506142
筲箕窝,广东,广州,广州,020,,天河区,凤凰街道,景点,自然风光,113.397216,23.234926
熊猫国旅,广东,广州,广州,020,86337297,机场路沿线,机场路111号建发广场1楼1150铺,景点,旅行社,113.259651,23.169101
鲁迅纪念园,广东,广州,广州,020,83802780,中山二三路/东山口,东川路和白云路交界处（东川运动城旁）,景点,纪念公园,113.286209,23.120052
保利世贸博览馆,广东,广州,广州,020,89661097,琶洲,新港东路1000号保利世界贸易中心,景点,展览馆,113.365568,23.097246
西丽公园,广东,广州,广州,020,,市桥,长堤西路320-390号,景点,城市公园,113.354026,22.929195
孙中山故居,广东,广州,广州,020,,长洲岛,长洲岛,景点,名人故居,113.427994,23.076311
黄埔洪圣庙,广东,广州,广州,020,,鱼珠,长洲岛金洲北路30号,景点,宗教,113.438705,23.11237
海心沙,广东,广州,广州,020,,珠江新城,猎德街道珠江新城临江大道（近广州歌剧院）,景点,城市公园,113.321442,23.111347
冼村商业步行街,广东,广州,广州,020,,花城汇/高德置地,冼村路维家思广场东侧约60米,景点,休闲街区,113.328583,23.12525
