名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
青岛极地海洋公园,山东,青岛,青岛,0532,85909999;80999777,极地海洋世界,东海东路60号（近海游路）,景点,主题乐园,120.442663,36.069211
台东3路步行街购物区,山东,青岛,青岛,0532,,台东步行街,芙蓉路利群商厦(台东三路店)东南侧约40米,景点,步行街,120.357151,36.081371
青岛金沙滩,山东,青岛,青岛,0532,86707399,金沙滩风景区,薛家岛金沙滩路,景点,海滨沙滩,120.247453,35.958228
贝雕艺术馆,山东,青岛,青岛,0532,83873162,湛山/太平角,延安三路206号,景点,美术馆,120.37098,36.067719
石老人观光园,山东,青岛,青岛,0532,88890758,石老人海水浴场商圈,崂山路1号（近香港东路）,景点,自然风光,120.507518,36.098359
青岛市文化市场,山东,青岛,青岛,0532,,儿童公园/青岛港,辽宁路65号（近昌乐路）,景点,步行街,120.344562,36.083899
江苏路基督教堂,山东,青岛,青岛,0532,82865970,火车站/团岛,江苏路15号,景点,宗教,120.327991,36.065132
奥林匹克帆船中心,山东,青岛,青岛,0532,58617777,麦凯乐,澳门路121号,景点,城市观光,120.393623,36.055823
青岛携程国际旅行社,山东,青岛,青岛,0532,85938008,青岛大学麦岛,宁夏路288号软件产业基地G3楼603室,景点,旅行社,120.414892,36.077481
鹤山风景区,山东,青岛,青岛,0532,86555016,即墨区,南4公里（近双星度假村西侧）,景点,自然风光,120.635236,36.338067
月湖公园,山东,青岛,莱西市,0532,88485388,月湖圈,文化东路17号,景点,公园/广场,120.528236,36.85935
马濠公园,山东,青岛,青岛,0532,,马濠公园,武夷山路574号,景点,公园/广场,120.187008,35.964644
崂山九水游览区,山东,青岛,青岛,0532,87053351,崂山风景区,北宅街道卧龙村,景点,自然风光,120.607807,36.210134
青岛大珠山景区,山东,青岛,青岛,0532,85131271;84123456,黄岛区,滨海街道山川路1177号,景点,自然风光,119.982563,35.78363
青岛市博物馆,山东,青岛,青岛,0532,88896286,丽达购物中心,梅岭东路51号,景点,博物馆,120.47312,36.101549
公主楼,山东,青岛,青岛,0532,,湛山/太平角,居庸关路10号八大关风景区内,景点,历史建筑,120.349549,36.052432
沈从文故居,山东,青岛,青岛,0532,,湛山/太平角,八关山麓福山路3号,景点,名人故居,120.341156,36.064297
平度市博物馆,山东,青岛,平度市,0532,87363114,平度市,红旗路91号,景点,博物馆,119.957363,36.786758
李村公园,山东,青岛,青岛,0532,,李村公园,夏庄路126号,景点,公园/广场,120.42256,36.168262
骆驼祥子博物馆,山东,青岛,青岛,0532,82867580,火车站/团岛,黄县路12号,景点,博物馆,120.331705,36.062494
洪深故居,山东,青岛,青岛,0532,,湛山/太平角,福山路1号（近红岛路）,景点,纪念馆,120.340993,36.064742
第六海水浴场,山东,青岛,青岛,0532,82868575,火车站/团岛,太平路14号(近栈桥)（青岛站地铁站G口步行240米）,景点,海滨沙滩,120.316022,36.061965
老龙湾,山东,青岛,平度市,0532,,平度市,平度城东北十公里大泽山巨龙左爪臂腕处,景点,自然风光,119.953858,36.918246
太平宫,山东,青岛,青岛,0532,,崂山风景区,王哥庄街道文登路26号,景点,历史建筑,120.662491,36.233895
天井山,山东,青岛,青岛,0532,,即墨区,龙山风景区（西北角）,景点,自然风光,120.536976,36.381176
青岛葡萄酒博物馆,山东,青岛,青岛,0532,82727866-8008;82718388-8010,台东步行街,延安一路68号,景点,博物馆,120.347858,36.072557
梁实秋故居,山东,青岛,青岛,0532,,湛山/太平角,鱼山路33号（近大学路）,景点,纪念馆,120.332722,36.061326
德国警察署旧址,山东,青岛,青岛,0532,,火车站/团岛,湖北路29号（青岛站地铁站C口步行250米）,景点,古代遗迹,120.316065,36.065987
海滨旅馆旧址,山东,青岛,青岛,0532,,湛山/太平角,南海路23号,景点,古代遗迹,120.341151,36.058421
崂山巨峰游览区,山东,青岛,青岛,0532,88820077,崂山风景区,崂山景区旅游专用路崂山风景区内,景点,自然风光,120.62394,36.158958
第一海水浴场,山东,青岛,青岛,0532,82963355;82966117,湛山/太平角,南海路14号,景点,海滨沙滩,120.341311,36.057489
超逸国际旅行社有限公司,山东,青岛,青岛,0532,186****7709;186****9987,火车站/团岛,云南路街道泰安路15号甲,景点,旅行社,120.308927,36.063367
青岛盛世飞洋码头海上游船观光,山东,青岛,青岛,0532,,火车站/团岛,八大峡广场飞洋码头,景点,城市观光,120.307035,36.052683
纺织博物馆,山东,青岛,青岛,0532,82810632;159****6572,水清沟,四流南路80号,景点,博物馆,120.379212,36.145149
元宝湖公园,山东,青岛,青岛,0532,87061322,新利群商场,嵩山二路666号,景点,公园/广场,120.430649,36.393806
生肖公园,山东,青岛,青岛,0532,,老黄岛,大公岛路与灵山岛街交叉口东南100米,景点,公园/广场,120.223464,36.044036
即墨水上公园,山东,青岛,青岛,0532,,新利群商场,蓝鳌路1433号,景点,公园/广场,120.423218,36.389832
温泉公园,山东,青岛,青岛,0532,,海泉湾度假区,海泉路66号西南方向190米,景点,公园/广场,120.657621,36.44091
楼山公园,山东,青岛,青岛,0532,,李沧区,四流北路,景点,公园/广场,120.385928,36.197329
水清沟公园,山东,青岛,青岛,0532,,水清沟,四流南路109号,景点,公园/广场,120.373798,36.136376
双珠公园,山东,青岛,青岛,0532,86616650,双珠路/珠海路,珠海路6号(近,景点,公园/广场,119.98741,35.867673
西山公园,山东,青岛,莱西市,0532,,莱西市,东湖路北100米,景点,公园/广场,120.456081,36.931101
锦绣公园,山东,青岛,莱西市,0532,,姜山/莱西姜山汽车站,阳安路西50米,景点,公园/广场,120.525613,36.673583
徐福公园,山东,青岛,青岛,0532,,黄岛区,海城路7号,景点,公园/广场,119.857451,35.689066
辛家庄北山公园,山东,青岛,青岛,0532,,麦凯乐,莆田路与龙岩路交叉口西北100米,景点,公园/广场,120.411556,36.072677
墨河公园,山东,青岛,青岛,0532,88512892,即墨区,烟青路557号,景点,公园/广场,120.450211,36.385502
青岛候鸟假期旅行社,山东,青岛,胶州市,0532,87291992;87291993,常州路,徐州路198号,景点,旅行社,120.013665,36.280775
秀水旅行社,山东,青岛,平度市,0532,137****9088,利群/尚街,红旗路59-5号,景点,旅行社,119.967077,36.787247
青华旅行社,山东,青岛,青岛,0532,82978144,火车站/团岛,曲阜路22号,景点,旅行社,120.318038,36.066452
金坤旅行社,山东,青岛,胶州市,0532,87232299,胶州公园,兰州东路255号,景点,旅行社,120.023409,36.285119
黄海旅行社,山东,青岛,青岛,0532,82869488,湛山/太平角,延安一路75号黄海饭店118房,景点,旅行社,120.342523,36.060603
中国国旅,山东,青岛,青岛,0532,139****8830,胶南人民路,灵山湾路3047号国旅大酒店1楼,景点,旅行社,119.989371,35.876211
中国旅行社总社,山东,青岛,平度市,0532,88330666,平度市,红旗路59-25号,景点,旅行社,119.965968,36.78721
中国国际旅行社,山东,青岛,青岛,0532,186****5218,麦凯乐,香港中路32号（近市政府）,景点,旅行社,120.388331,36.067481
青岛市科技馆,山东,青岛,青岛,0532,80911521,火车站/团岛,中山路3号,景点,科技馆,120.319378,36.063434
束星北故居,山东,青岛,青岛,0532,,湛山/太平角,鱼山路36号童第周故居束,景点,名人故居,120.331612,36.06073
山左银行旧址,山东,青岛,青岛,0532,,火车站/团岛,中山路64-66号,景点,古代遗迹,120.318181,36.067241
张玺故居,山东,青岛,青岛,0532,,湛山/太平角,莱阳路28号甲,景点,名人故居,120.329841,36.058253
萧军萧红舒群故居,山东,青岛,青岛,0532,,火车站/团岛,观象一路1号,景点,纪念馆,120.329304,36.069497
坂井贞一宅第旧址,山东,青岛,青岛,0532,,火车站/团岛,太平路23号,景点,古代遗迹,120.326869,36.061474
华岗故居,山东,青岛,青岛,0532,,汇泉湾商圈,龙口路40号,景点,纪念馆,120.328916,36.064501
冯沅君陆侃如故居,山东,青岛,青岛,0532,,湛山/太平角,鱼山路36号（人民会堂地铁站B口步行230米）,景点,名人故居,120.331629,36.060719
胶海关旧址,山东,青岛,青岛,0532,,儿童公园/青岛港,新疆路16号（近东海路）,景点,古代遗迹,120.324153,36.083959
青岛取引所旧址,山东,青岛,青岛,0532,,儿童公园/青岛港,馆陶路22号,景点,古代遗迹,120.320884,36.07929
崔子范艺术馆,山东,青岛,莱西市,0532,88473069,月湖圈,文化东路9号,景点,美术馆,120.533372,36.857018
孔维克艺术馆,山东,青岛,青岛,0532,85880098,麦凯乐,香港中路132号乙,景点,美术馆,120.417501,36.065291
日本大连汽船株式会社旧址,山东,青岛,青岛,0532,,儿童公园/青岛港,馆陶路41-43号,景点,古代遗迹,120.32232,36.080339
胶州帝国法院旧址,山东,青岛,青岛,0532,,火车站/团岛,德县路2号,景点,古代遗迹,120.323488,36.064247
日本中学校旧址,山东,青岛,青岛,0532,,湛山/太平角,福山路与鱼山路交叉口西北80米,景点,古代遗迹,120.334666,36.060566
俾斯麦兵营旧址,山东,青岛,青岛,0532,,湛山/太平角,鱼山路5号海洋大学（近红岛路）,景点,古代遗迹,120.338791,36.066421
亨利王子路理发厅旧址,山东,青岛,青岛,0532,,火车站/团岛,广西路27号,景点,古代遗迹,120.321193,36.063613
火车站旅游集散中心,山东,青岛,青岛,0532,82676842,火车站/团岛,支路1号,景点,旅行社,120.313255,36.062505
沧口公园,山东,青岛,青岛,0532,,沧口/李沧,兴华路33号,景点,公园/广场,120.388768,36.185063
海云民俗文化街,山东,青岛,青岛,0532,,海云庵,海云街16-18号,景点,步行街,120.350377,36.111222
八关山,山东,青岛,青岛,0532,,湛山/太平角,小鱼山北面,景点,自然风光,120.339606,36.063586
八大峡公园,山东,青岛,青岛,0532,,火车站/团岛,巫峡路2号,景点,公园/广场,120.309558,36.053046
毛公山风景区,山东,青岛,青岛,0532,87985555,崂山风景区,青峰社区百福路毛公山风景区,景点,自然风光,120.49344,36.27419
王统照故居,山东,青岛,青岛,0532,87213148,火车站/团岛,观海二路49号,景点,纪念馆,120.324571,36.066865
红岛休闲渔村接待中心,山东,青岛,青岛,0532,87030000,城阳区,西大洋社区红岛休闲渔村,景点,更多景点/周边游,120.272126,36.189058
红岛休闲渔村,山东,青岛,青岛,0532,87033333;87030000,城阳区,红岛街道西大洋社区,景点,特色乡村,120.267606,36.186179
华楼山,山东,青岛,青岛,0532,,崂山风景区,夏庄街道华楼游览区内,景点,更多景点/周边游,120.502263,36.239579
胶州湾海底隧道,山东,青岛,青岛,0532,,火车站/团岛,薛家岛街道办事处,景点,城市观光,120.293774,36.054412
中华人民共和国水准零点,山东,青岛,青岛,0532,85885222,银海大世界,东海中路30号,景点,现代建筑,120.424065,36.055712
太平角公园,山东,青岛,青岛,0532,,湛山/太平角,湛山路8号,景点,公园/广场,120.360231,36.053025
浮山森林公园,山东,青岛,青岛,0532,,动漫产业园,银川西路126号浮山香苑,景点,森林公园,120.433328,36.089291
康有为墓,山东,青岛,青岛,0532,,青岛大学麦岛,宁德路,景点,古代遗迹,120.425222,36.077256
云山,山东,青岛,平度市,0532,83347630,平度市,平度城东北20公里,景点,自然风光,120.171632,36.893402
豹竹涧,山东,青岛,平度市,0532,,平度市,东阁街道梨沟村,景点,自然风光,119.996461,36.828041
崂山仰口游览区,山东,青岛,青岛,0532,87849398;96616,崂山风景区,王哥庄街道仰口游览区管理处,景点,自然风光,120.656021,36.232236
青岛方特梦幻王国,山东,青岛,青岛,0532,58759642;4001660006,城阳区,红岛街道岙东南路华强文化产业基地内（近环湾高速）,景点,主题乐园,120.282957,36.208836
银沙滩,山东,青岛,青岛,0532,89602009,开发区,连三岛路（温德姆酒店南侧）,景点,海滨沙滩,120.204007,35.919354
文汇国际旅行社,山东,青岛,青岛,0532,88085878,麦凯乐,东海西路37号金都花园B座1楼,景点,旅行社,120.386333,36.066787
崂山明霞洞,山东,青岛,青岛,0532,87948262,崂山风景区,崂山南部昆仑山腰,景点,宗教,120.667173,36.155875
东南山公园,山东,青岛,青岛,0532,,水清沟,长沙路100号,景点,公园/广场,120.381965,36.13244
山东万达国际旅行社,山东,青岛,青岛,0532,150****3283,市南区,宁夏路259号甲万达国旅506室,景点,旅行社,120.404226,36.079776
绿泽画院,山东,青岛,青岛,0532,84139866;4001139866,黄岛区,画院南路1号,景点,美术馆,119.909195,35.824174
1388文化街,山东,青岛,青岛,0532,,浮山所/中联广场,闽江三路浮山所（近老转村四川菜馆）,景点,步行街,120.396124,36.071884
凤凰假期旅行社,山东,青岛,青岛,0532,82713030,台东步行街,延安三路61号（邮电局对面）,景点,旅行社,120.363349,36.075235
丁家河公园,山东,青岛,青岛,0532,,丁家河,薛家岛街道长江中路178号东南方向60米,景点,公园/广场,120.202289,35.956153
君悦国际游俱乐部,山东,青岛,青岛,0532,66666685,奥帆中心,燕儿岛路1号奥帆中心内（近心海广场正门）,景点,游艇,120.393982,36.052262
银海温泉SPA水疗,山东,青岛,青岛,0532,85939000,银海大世界,东海中路30号银海大世界院,景点,温泉,120.423259,36.057849
观音寺,山东,青岛,青岛,0532,,中央商务区,福州北路84号,景点,宗教,120.39792,36.093451
青岛香根温泉酒店,山东,青岛,青岛,0532,68020333;188****8098,海泉湾度假区,莱青路377号（丁哥庄）,景点,温泉,120.66975,36.425441
幸运假期国际旅行社,山东,青岛,青岛,0532,81976607;81976608,湛山/太平角,延安三路234号海航万邦中心1103室,景点,旅行社,120.375474,36.061574
花花浪森林公园,山东,青岛,青岛,0532,,崂山风景区,滨海公路北头村,景点,森林公园,120.563841,36.235324
海趣园,山东,青岛,青岛,0532,,湛山/太平角,东海西路8号（延安三路地铁站C口步行390米）,景点,公园/广场,120.375523,36.058288
青岛自助游旅行网,山东,青岛,青岛,0532,86785600;86787700,海泊桥,山东路40号广发金融大厦1902A,景点,旅行社,120.374021,36.083061
七涧谷,山东,青岛,青岛,0532,,崂山风景区,惜福镇东葛村,景点,自然风光,120.566093,36.309162
锦江假日国际旅行社有限公司,山东,青岛,青岛,0532,153****9268,海泊桥,山东路46号,景点,旅行社,120.373551,36.084711
青岛城市展览馆,山东,青岛,青岛,0532,68868777,石老人海水浴场商圈,东海东路78号,景点,陈列馆,120.460948,36.085132
春秋旅行社,山东,青岛,青岛,0532,,胶南宏程新天地,胶南巿海南路499号宏程粤海酒店1楼,景点,旅行社,120.046501,35.884021
背包客旅行,山东,青岛,青岛,0532,139****1738,中央商务区,鹤岗路与东莞一路交叉口西北120米,景点,旅行社,120.383596,36.104846
青岛铁橛山风景区,山东,青岛,青岛,0532,82186828,黄岛区,京山路铁镢山风景区附近,景点,自然风光,119.863538,35.888791
珠山国家森林公园,山东,青岛,青岛,0532,86833168;86833166,开发区,小珠山路2号,景点,森林公园,120.079993,35.977775
海上旅游,山东,青岛,青岛,0532,139****1738,奥帆中心,越秀路奥帆中心2号门内,景点,旅行社,120.394163,36.052455
交运观光巴士,山东,青岛,青岛,0532,82876868,火车站/团岛,单县之路1号,景点,城市观光,120.31292,36.062198
元宝山度假村,山东,青岛,青岛,0532,138****9159,即墨区,王哥庄西台社区,景点,更多景点/周边游,120.597771,36.324112
城市阳台景区,山东,青岛,青岛,0532,83978302,胶南海王路,西海岸路,景点,城市公园,120.055003,35.869367
中国旅行社,山东,青岛,青岛,0532,55569191,宝龙城市广场,文阳路269号（鑫复盛逸海国际酒店）,景点,旅行社,120.396948,36.295628
南园孔子纪念馆,山东,青岛,青岛,0532,82892132,火车站/团岛,青岛路1号,景点,纪念馆,120.324365,36.063075
聚贤山庄,山东,青岛,青岛,0532,,崂山风景区,212省道与崂山景区旅游专用路交叉口东720米,景点,更多景点/周边游,120.573936,36.242966
中苑海上广场,山东,青岛,青岛,0532,,火车站/团岛,八大峡青铜峡路最南端中苑海上码头,景点,广场,120.302436,36.052742
梅花山生态园,山东,青岛,莱西市,0532,,莱西市,烟台路,景点,动植物园,120.513555,36.900489
湖滨公园,山东,青岛,莱西市,0532,,莱西市,崂山路北150米,景点,公园/广场,120.453179,36.931059
湖滨生态园,山东,青岛,莱西市,0532,,莱西市,二一五省道,景点,动植物园,120.47672,36.937193
中青旅国际旅行社,山东,青岛,莱西市,0532,81870166,莱西市,重庆路与香港路交叉口东120米,景点,旅行社,120.531926,36.883336
龙海公园,山东,青岛,莱西市,0532,,莱西市,莱西经济技术开发区南龙湾庄,景点,公园/广场,120.530744,36.843417
韩家屯村文化广场,山东,青岛,莱西市,0532,,莱西火车站,烟青公路与长沙路交叉口西北400米,景点,公园/广场,120.528091,36.803692
燕海美术馆,山东,青岛,莱西市,0532,86642888,北利群人民广场,长岛路181号,景点,美术馆,120.515551,36.882093
缤纷广场,山东,青岛,莱西市,0532,,莱西市,重庆中路7-16号,景点,广场,120.525,36.883614
双龙生态园,山东,青岛,莱西市,0532,,莱西市,南京北路仁和梅苑-二区北侧约210米,景点,植物园,120.530705,36.906867
基督教会望莲庄教堂,山东,青岛,莱西市,0532,,莱西市,荣潍高速公路莱西,景点,宗教,120.412652,36.88729
莱西革命烈士陵园,山东,青岛,莱西市,0532,88411617,莱西市,芝罘路23号,景点,烈士陵园,120.514218,36.814897
胶州市烈士陵园,山东,青岛,胶州市,0532,,胶州路,福州北路32号（胶州市城市管理行政执法局西北）,景点,烈士陵园,120.02216,36.290197
三里河公园,山东,青岛,胶州市,0532,,新城区,三里河街道厦门路2号,景点,公园/广场,120.03387,36.260682
基督教胶州市朝鲜族活动点,山东,青岛,胶州市,0532,135****9371,韩国城,温州路190号,景点,景点/周边游,120.031898,36.283276
玉皇庙,山东,青岛,胶州市,0532,88277012,胶州市,胶北街道胶州212路;胶州217路,景点,宗教,119.956511,36.383781
中国秧歌城,山东,青岛,胶州市,0532,,胶州市,香港路南100米,景点,更多景点/周边游,120.077927,36.251488
胶建世纪国际旅行社,山东,青岛,胶州市,0532,87221717;87229998,胶州湾财富中心,兰州东路与苏州路交叉口西胶州湾·财富中心C座,景点,旅行社,120.011227,36.284607
中国旅行社总社,山东,青岛,胶州市,0532,82200369,新城区,北京路548号,景点,旅行社,120.027665,36.264995
秧歌公园,山东,青岛,胶州市,0532,,北关,福州北路与濯砚泉路交叉路口往西北约80米,景点,公园/广场,120.015627,36.310646
胶州天主堂,山东,青岛,胶州市,0532,,韩国城,温州路71号,景点,宗教,120.033112,36.28233
牧马城,山东,青岛,胶州市,0532,,胶州市,里岔镇,景点,人文古迹,119.77155,36.05954
胶州湾旅行社,山东,青岛,胶州市,0532,87251234,广州南路,广州南路胶州三中对面308号,景点,旅行社,120.008257,36.272798
南庄四村文体广场,山东,青岛,胶州市,0532,,胶东镇,锦湖馨苑南侧约190米,景点,公园/广场,120.108536,36.302219
胶州湾旅行社,山东,青岛,胶州市,0532,87231234;87232929,常州路,兰州东路133号,景点,旅行社,120.017382,36.284542
人口家庭公园,山东,青岛,胶州市,0532,,韩国城,九龙街道兰州东路572号,景点,公园/广场,120.038034,36.286497
民俗艺术馆,山东,青岛,平度市,0532,,平度市,红旗路58-1号,景点,美术馆,119.967275,36.786892
泽山湖公园,山东,青岛,平度市,0532,,平度市,西崖村387号,景点,公园/广场,119.95018,36.99551
平度市画院,山东,青岛,平度市,0532,,利群/尚街,杭州路,景点,美术馆,119.967796,36.786456
世纪风情国际旅行社,山东,青岛,平度市,0532,86638388;80756788,利群/尚街,人民路39号,景点,旅行社,119.974089,36.791299
锦江假日国际旅行社,山东,青岛,平度市,0532,186****1608,利群/尚街,东阁街道红旗路12-1号,景点,旅行社,119.976276,36.787466
静心观,山东,青岛,平度市,0532,,平度市,264省道,景点,宗教,119.628599,37.003561
国通国际旅行社,山东,青岛,平度市,0532,86636668,利群/尚街,红旗路16-3号,景点,旅行社,119.975562,36.787472
彭寿莘故居,山东,青岛,平度市,0532,,利群/尚街,人民路22号,景点,名人故居,119.975191,36.790952
长乐游园,山东,青岛,平度市,0532,,平度市,长青路53号,景点,公园/广场,119.84312,36.979343
平度基督教堂,山东,青岛,平度市,0532,,平度市,泽山路103号附近,景点,宗教,119.922142,36.989021
即墨古城遗址,山东,青岛,平度市,0532,4000676688,平度市,中山街5号,景点,古代遗迹,120.248545,36.722079
金口天后宫,山东,青岛,青岛,0532,82867292,即墨区,212省道,景点,宗教,120.758125,36.601837
阳光艺术社,山东,青岛,青岛,0532,189****1576,即墨区,盛兴路152-9号,景点,美术馆,120.444531,36.392511
天井山龙王庙,山东,青岛,青岛,0532,86584022,即墨区,蓝鳌路,景点,宗教,120.537021,36.381211
中信国际旅行社,山东,青岛,青岛,0532,88516801,文化路,烟青路与文化路交叉口烟青路382号,景点,旅行社,120.45141,36.381507
小桥汉墓群,山东,青岛,青岛,0532,,即墨区,603省道,景点,古代遗迹,120.810689,36.511034
灵山庙,山东,青岛,青岛,0532,,即墨区,新兴路灵山老母庙,景点,宗教,120.468427,36.518584
小龙山,山东,青岛,青岛,0532,,即墨区,一路西150米,景点,自然风光,120.388947,36.369385
即墨市展览中心,山东,青岛,青岛,0532,88531216;88533976,即墨宝龙城市广场,振华街116号,景点,展览馆,120.455833,36.389893
仙姑庙,山东,青岛,青岛,0532,,即墨区,白云庵（马山国家级自然保护区东南）,景点,宗教,120.384451,36.399245
青岛国际博览中心,山东,青岛,青岛,0532,85058005,海泉湾度假区,温泉镇温泉二路7-1号,景点,展览馆,120.71417,36.425702
