名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
南市食品街,天津,天津,天津,022,27270198,南市,慎益大街与荣业大街交汇处西南角,景点,步行街,117.183989,39.132963
九山顶自然风景区,天津,天津,蓟州区,022,82818888;185****8666,九山顶自然风景区,下营镇常州村,景点,自然风光,117.516121,40.221027
太平寨,天津,天津,蓟州区,022,,黄崖关长城,黄崖关村津围公路黄崖关长城风景区内（东侧）,景点,人文古迹,117.458939,40.246159
塘沽基督教会,天津,天津,天津,022,,老城厢/鼓楼,东门内大街与城厢中路交叉口东约100米,景点,宗教,117.183533,39.141632
天津东疆湾沙滩景区,天津,天津,天津,022,25702169;25702168,滨海新区,观澜路东疆湾黄金海岸（近贻海观澜）,景点,自然风光,117.826698,39.006058
云罩寺,天津,天津,蓟州区,022,29181692,盘山风景名胜区,盘山风景名胜区挂月峰山崖上,景点,宗教,117.274315,40.105137
金龙旅行社,天津,天津,天津,022,27055555,老城厢/鼓楼,城厢东路鼓楼旅游超市二楼,景点,旅行社,117.185913,39.141624
天津中信国际旅行社有限公司,天津,天津,天津,022,23161799,老城厢/鼓楼,鼓楼商业街东街2号旅游超市2楼15号,景点,旅行社,117.185913,39.141537
中华石园,天津,天津,天津,022,58518180;188****5688,津南区,南兴道280号（环美酒店旁）,景点,公园/广场,117.276642,39.042988
桥园公园,天津,天津,天津,022,84736952,程林,天山路与盘山道交口西北角,景点,公园/广场,117.272844,39.143407
海门园,天津,天津,天津,022,,塘沽城区,海门大桥北端,景点,公园/广场,117.656387,39.013382
蓟州溶洞风景区,天津,天津,蓟州区,022,82323333,蓟州区其他,罗庄子镇洪水庄村北灵气山下（近灵气山下）,景点,自然风光,117.378227,40.131402
环秀湖,天津,天津,蓟州区,022,,蓟州区其他,马营公路北部杨庄截潜旅游区中,景点,自然风光,117.497975,40.176556
北运河水利风景区,天津,天津,天津,022,,刘园,北辰路西100米,景点,景点/周边游,117.13829,39.209835
盘山烈士陵园,天津,天津,蓟州区,022,29821691,盘山风景名胜区,北蓟官路,景点,烈士陵园,117.292785,40.083626
清真大寺,天津,天津,天津,022,,芥园道/复兴路,大丰路23号,景点,宗教,117.171104,39.148987
李叔同故居纪念馆,天津,天津,天津,022,24458571,意大利风情区/火车站,粮店后街60号院内（海河东路与滨海道交口）,景点,纪念馆,117.196358,39.144798
渤海儿童世界,天津,天津,天津,022,,滨海新区,渤海石油路1658号,景点,游乐场,117.711433,38.989175
绿岛公园,天津,天津,天津,022,,塘沽城区,福州道,景点,公园/广场,117.662086,39.045116
天津老城博物馆,天津,天津,天津,022,27283899,老城厢/鼓楼,鼓楼东街202号,景点,博物馆,117.182709,39.141972
天津凤凰国际旅行社,天津,天津,天津,022,23041359,滨江道,南京路129号万科世贸广场A座202室（长沙路口）,景点,旅行社,117.201385,39.117302
天津蓟县盘山滑雪场,天津,天津,蓟州区,022,29767777;82718888,盘山风景名胜区,官庄镇八方桥南100米,景点,滑雪场,117.292099,40.064334
西宁道清真寺,天津,天津,天津,022,189****5956,和平路,西宁道43号（鞍山道地铁站D口步行470米）,景点,宗教,117.191071,39.118809
张学良故居,天津,天津,天津,022,87896106,滨江道,赤峰道78号,景点,名人故居,117.201714,39.123928
天津觉悟社纪念馆,天津,天津,天津,022,86280515;26355181,中山路,三马路三戒里49号,景点,纪念馆,117.196007,39.159618
大港油田友好旅行社,天津,天津,天津,022,25916400;25916500,大港油田,幸福路大港油田三号院1楼,景点,旅行社,117.497955,38.72934
杨柳青古镇,天津,天津,天津,022,27912260,杨柳青,御河道与柳口路交叉口西北,景点,古村古镇,117.010172,39.135393
翠屏湖,天津,天津,蓟州区,022,,蓟州区其他,城关镇东郊,景点,自然风光,117.461373,40.020194
天津市规划展览馆,天津,天津,天津,022,24456501,天津站,光复道街道博爱道30号,景点,展览馆,117.19693,39.134064
小白楼1902欧式风情街,天津,天津,天津,022,,小白楼,小白楼街道大沽北路与徐州道交叉口西50米,景点,休闲街区,117.216652,39.116489
南翠屏公园,天津,天津,天津,022,23724800;189****1939,时代奥城,水上公园西路与红旗南路交叉口西北角,景点,公园/广场,117.155127,39.076984
五爱道夜市,天津,天津,天津,022,,本溪路/丁字沽,光荣道五爱道市场（近一号路）,景点,夜市,117.164612,39.171227
天津格格府典藏博物馆,天津,天津,天津,022,186****8646,老城厢/鼓楼,鼓楼南街30号,景点,博物馆,117.180786,39.140701
电力科技博物馆,天津,天津,天津,022,24407195;24407196,天津站,进步道29号,景点,博物馆,117.202019,39.135056
七向街购物商业步行街,天津,天津,天津,022,,老城厢/鼓楼,鼓楼街道东马路55号,景点,步行街,117.191216,39.142532
大港奥林匹克博物馆,天津,天津,天津,022,63286109,滨海新区,古林街道博物馆路236号,景点,博物馆,117.546331,38.932166
玉佛宫,天津,天津,宝坻区,022,22498995,宝坻区,祥瑞大街,景点,宗教,117.372091,39.553657
绿水园,天津,天津,天津,022,,天拖地区,雅安道川府新村（近香泽道）,景点,公园/广场,117.130974,39.119442
渔阳古街,天津,天津,蓟州区,022,,渔阳鼓楼,独乐寺售票口对面,景点,休闲街区,117.406502,40.04501
海河游船预定中心,天津,天津,天津,022,58306789,五大道,大丰路水游城商务区国投大厦（耀华中学）,景点,旅行社,117.201057,39.116661
第五大道商业街,天津,天津,天津,022,,滨江道,南京路125号(营口道地铁站C3口步行300米),景点,休闲街区,117.19593,39.113457
帝景温泉,天津,天津,宝坻区,022,29667788,京津新城,津蓟高速京津新城出口南150米路东,景点,温泉,117.364006,39.540024
天津节水科技馆,天津,天津,天津,022,83981051,大寺,津荣道17号,景点,科技馆,117.252083,39.023926
和平路商业街,天津,天津,天津,022,23309556,和平路,滨江道127号,景点,休闲街区,117.198021,39.128307
天津港博览馆,天津,天津,天津,022,,滨海新区,航运中路,景点,博物馆,117.739421,39.026677
滨海国际会展中心,天津,天津,天津,022,65302888,经济开发区,泰达球场旁边,景点,展览馆,117.732657,39.027695
府君山公园,天津,天津,蓟州区,022,29123390,蓟县县城/国家地质公园,渔阳镇北环路与中昌北大道交叉口北10米,景点,自然风光,117.416208,40.065092
幸福道商業街,天津,天津,天津,022,26432093,王串场/民权门,幸福道与王串场一号路交叉口,景点,休闲街区,117.221031,39.151951
曹禺故居纪念馆,天津,天津,天津,022,86259965,天津站,意式风情区民主道23号（天津市国税局对面）,景点,纪念馆,117.200905,39.136524
莊王府,天津,天津,天津,022,27450406,白堤路/风荷园,白堤路82号（近南开税务局）,景点,历史建筑,117.1605,39.12207
意库创意街,天津,天津,天津,022,,创意街/水木天成,西沽街道红旗北路与湘潭道交口（湘潭路45号附近）,景点,休闲街区,117.152359,39.161541
官港森林公园,天津,天津,天津,022,,滨海新区,港塘路与四号路交叉口北侧,景点,森林公园,117.527021,38.937118
六号院文化产业园区,天津,天津,天津,022,,小白楼,台儿庄路天津嘉里汇西侧约210米,景点,更多景点/周边游,117.213013,39.125732
河东公园,天津,天津,天津,022,,上杭路街/河东万达,上杭路街道成林道120号,景点,公园/广场,117.256836,39.127117
新港公园,天津,天津,天津,022,,新港,新港三号路,景点,公园/广场,117.719238,39.004974
梅江国际会展中心,天津,天津,天津,022,88383311;88383300,梅江会展中心,大寺镇友谊南路18号（近悦波路）,景点,展览馆,117.214138,39.04028
滨海观赏鱼科技园,天津,天津,天津,022,28559577,八里台,泽酩北路天津,景点,创意园区,117.361443,38.933937
基督教会山西路教堂,天津,天津,天津,022,27229044,滨江道,山西路62号,景点,宗教,117.192825,39.123665
瑞龙票务公司,天津,天津,天津,022,27059678,五大道,长沙路9号丽晶酒店三层瑞龙办公区（近滨江道）,景点,旅行社,117.200737,39.116386
天津美院美术展览馆,天津,天津,天津,022,186****6061,中山路,天纬路4号（近美术学院）,景点,美术馆,117.195374,39.15295
中国旅行社,天津,天津,天津,022,137****2626,围堤道沿线,平山道16号,景点,旅行社,117.191261,39.098503
梅江公园,天津,天津,天津,022,,梅江会展中心,烟波路和莹波道交口（近梅江国际会展中心）,景点,公园/广场,117.212049,39.047314
红光公园,天津,天津,天津,022,,尖山,资水道与泰山路交口（土城地铁站B口步行310米）,景点,公园/广场,117.228279,39.088036
红桥公园,天津,天津,天津,022,,本溪路/丁字沽,西于庄街道向东南路与纪念馆路交叉口东南150米,景点,公园/广场,117.148575,39.170559
柳林公园,天津,天津,天津,022,89573705,小海地,柳林街道柳林路16号,景点,公园/广场,117.28894,39.076336
绿宝石公园,天津,天津,天津,022,,王串场/民权门,月牙河道与金沙江路交口,景点,公园/广场,117.242462,39.166168
南苑公园,天津,天津,天津,022,,王顶堤/华苑,园荫道与苑中路交叉口东（王顶堤地铁站A口步行410米）,景点,公园/广场,117.143463,39.089691
和平区儿童公园,天津,天津,天津,022,,鞍山道沿线,包头道与山西路交叉口东南100米,景点,公园/广场,117.188721,39.125805
泰达热带植物园,天津,天津,天津,022,66202557,经济开发区,天津经济技术开发区花园街20号,景点,植物园,117.713272,39.032467
唐口公园,天津,天津,天津,022,,工业大学,唐家口一号路与唐家口花园街交叉口东南50米,景点,公园/广场,117.241211,39.128269
塘沽森林公园,天津,天津,天津,022,,塘沽工农村,塘汉路与京津高速辅路交叉口东北角,景点,森林公园,117.670127,39.098335
体育彩票海地健身公园,天津,天津,天津,022,,小海地,曲江道17号,景点,公园/广场,117.265548,39.066895
天使公园,天津,天津,天津,022,,王串场/民权门,民权门装饰城东南,景点,公园/广场,117.242264,39.162624
万新公园,天津,天津,天津,022,,程林,嵩山道与恒山路交叉口西150米,景点,公园/广场,117.281181,39.136124
西南楼公园,天津,天津,天津,022,,文化中心,前进道23号增2号,景点,公园/广场,117.209595,39.09446
新华公园,天津,天津,天津,022,,杨柳青,柳霞路青吉里西南侧约130米,景点,公园/广场,117.024353,39.141357
宜景公园,天津,天津,天津,022,,铁东路街,宜洁路与宜美道交叉口西侧,景点,公园/广场,117.20858,39.187073
月牙河公园,天津,天津,天津,022,,咸水沽,咸水沽镇二道桥村路与月牙河西路交叉口西北100米,景点,公园/广场,117.373352,38.984471
钟楼公园,天津,天津,天津,022,,天津站,胜利路500号,景点,公园/广场,117.196304,39.134907
八仙古洞,天津,天津,蓟州区,022,2271810,黄崖关长城,津围公路黄崖关长城景区内,景点,自然风光,117.45002,40.242512
白塔寺,天津,天津,蓟州区,022,29191626,蓟县县城/国家地质公园,白塔寺街8号,景点,宗教,117.403267,40.042191
地质陈列馆,天津,天津,天津,022,24023580,大直沽,八号路4号,景点,博物馆,117.244057,39.110329
东丽湖风景区,天津,天津,天津,022,,华侨城欢乐谷,东丽湖路,景点,自然风光,117.494362,39.17366
东滩头东汉墓,天津,天津,静海区,022,,静海区其他,陈官屯乡东滩头村东,景点,古代遗迹,116.825478,38.791958
劲松园风景区,天津,天津,蓟州区,022,,九山顶自然风景区,下营镇青山岭劲松园,景点,自然风光,117.504238,40.196107
李吉甫旧居,天津,天津,天津,022,,和平路,花园路11号（和平路地铁站D口步行250米）,景点,名人故居,117.204774,39.125614
纳森旧居,天津,天津,天津,022,,五大道,睦南道70号,景点,名人故居,117.204819,39.110416
盘山野生动植物园,天津,天津,蓟州区,022,,蓟州区其他,静萱家庭农场东侧200米,景点,植物园,117.323277,40.063507
双王寺,天津,天津,宝坻区,022,,宝坻区,天津市宝坻区潮阳街道,景点,宗教,117.259265,39.639335
南开天主堂,天津,天津,天津,022,,天佑城/西南角,南大道东马路工商所,景点,宗教,117.169464,39.139019
田庄坨战国,天津,天津,宁河区,022,,宁河区,板桥乡田庄坨村西南侧,景点,人文古迹,117.786027,39.482418
王占元宅,天津,天津,天津,022,,天津站,自由道68号,景点,历史建筑,117.196671,39.135372
王仲山宅,天津,天津,天津,022,,图书大厦,南京路21号,景点,历史建筑,117.219788,39.112484
庄乐峰旧居,天津,天津,天津,022,,和平路,花园路10号,景点,名人故居,117.20607,39.125069
隆达旅行社,天津,天津,天津,022,,大王庄,十一经路78号万隆太平洋大厦5层510,景点,旅行社,117.222374,39.121029
北洋水师大沽船坞遗址,天津,天津,天津,022,65266135,滨海新区,大沽船坞路27号（潮音寺）,景点,革命旧址,117.68502,38.978928
段祺瑞故居,天津,天津,天津,022,,鞍山道沿线,鞍山道38号,景点,名人故居,117.19188,39.12607
金石画廊,天津,天津,天津,022,,老城厢/鼓楼,张自忠路天津古文化街旅游区（津门故里）,景点,美术馆,117.193237,39.143169
滨海清真大寺,天津,天津,天津,022,,塘沽城区,中心北路1325号,景点,宗教,117.657425,39.037544
西洋美术馆,天津,天津,天津,022,,小白楼,解放北路79号后楼2楼,景点,美术馆,117.209763,39.129086
亚艺博物馆,天津,天津,天津,022,137****2525,鞍山道沿线,南京路235号河川大厦A-19-A室,景点,博物馆,117.183548,39.120567
张鸣岐故居,天津,天津,天津,022,,五大道,五大道街道贵州路90号,景点,名人故居,117.193672,39.105034
天津市政协书画艺术馆,天津,天津,天津,022,27357817,老城厢/鼓楼,古玩城2单元3层,景点,美术馆,117.191338,39.144131
龙达温泉生态城,天津,天津,天津,022,65331039;66680000,响螺湾商圈,天津大道28公里69号,景点,温泉,117.587222,38.973513
天津海昌极地海洋公园,天津,天津,天津,022,66227777,塘沽城区,响螺湾中心商务区61号,景点,主题乐园,117.6623,39.009335
津河,天津,天津,天津,022,,围堤道沿线,红旗路卧龙北里社区西南侧,景点,公园/广场,117.230675,39.099003
音乐街,天津,天津,天津,022,185****5588,大王庄,大直沽街道十五经路6号,景点,观光街区,117.233476,39.116216
天津邮政博物馆,天津,天津,天津,022,23310386,小白楼,解放北路109号（近口腔医院）,景点,博物馆,117.21077,39.127647
百事城农业生态温室观光园,天津,天津,天津,022,,小站,七里海,景点,动植物园,117.438597,38.909525
德式风情区,天津,天津,天津,022,23265803,天津,解放南路琼州道口,景点,休闲街区,117.228394,39.105202
天津纺织博物馆,天津,天津,天津,022,,空港/华明镇,空港经济区中心大道东九道天纺大厦2层,景点,博物馆,117.414963,39.133518
小站练兵园,天津,天津,天津,022,88633369,小站,津岐公路与后营路交叉口东北角,景点,更多景点/周边游,117.430527,38.919773
金龙旅行社,天津,天津,天津,022,,中山路,东七经路14号,景点,旅行社,117.20974,39.155209
滨江道商业街,天津,天津,天津,022,,滨江道,劝业场街道滨江道127-129号附近（和平路地铁站D口步行350米）,景点,步行街,117.202354,39.127708
大港公园,天津,天津,天津,022,,大港城区,永明路120号,景点,公园/广场,117.465157,38.839973
金欧国旅,天津,天津,天津,022,26667778,围堤道沿线,围堤道118号中豪国际大厦B1001室,景点,旅行社,117.219742,39.09436
明珠园,天津,天津,天津,022,23506959,南开大学/八里台,卫津路94号,景点,公园/广场,117.173127,39.101757
新立花园广场,天津,天津,天津,022,,东丽开发区,幸福路33号（新立地铁站A口步行290米）,景点,公园/广场,117.337376,39.086592
意库创意园,天津,天津,天津,022,58222008,创意街/水木天成,湘潭道11号a4区a5号,景点,创意园区,117.15488,39.160207
中国国际旅行社,天津,天津,天津,022,58559988,围堤道沿线,友谊路22号,景点,旅行社,117.2029,39.09211
疙瘩楼,天津,天津,天津,022,23398888,五大道,河北路287-289号（近睦南道）,景点,历史建筑,117.207398,39.110515
南翠屏山滑雪场,天津,天津,天津,022,189****1939,时代奥城,水上公园西路南翠屏公园内,景点,滑雪场,117.156978,39.077637
水西公园,天津,天津,天津,022,,西青区,碧欣路侯台装饰城旁,景点,公园/广场,117.11969,39.112648
民园西里文化艺术街区,天津,天津,天津,022,58352803,五大道,常德道29-39号,景点,休闲街区,117.201996,39.111156
五大道文化旅游区,天津,天津,天津,022,23307222,五大道,重庆道83号,景点,历史建筑,117.205109,39.11113
泰安道英式风情区,天津,天津,天津,022,,小白楼,南京路与成都道交叉口东南50米,景点,休闲街区,117.207535,39.116787
解放北路风情区,天津,天津,天津,022,180****0867,小白楼,解放北路,景点,休闲街区,117.212692,39.124191
世纪钟,天津,天津,天津,022,,天津站,建国道1号,景点,人文古迹,117.205475,39.13364
渤海大楼,天津,天津,天津,022,27111800,和平路,和平路277号(近赤峰道)（和平路地铁站D口步行110米）,景点,历史建筑,117.203712,39.126404
金融街,天津,天津,天津,022,58309999,小白楼,解放北路与大连道交叉口北20米,景点,休闲街区,117.212662,39.124763
通庆里,天津,天津,天津,022,23034559,老城厢/鼓楼,张自忠路古文化街内（近玉皇阁）,景点,人文古迹,117.192085,39.144875
张园,天津,天津,天津,022,27307206,鞍山道沿线,劝业场街道鞍山道59号（鞍山道邮局对面）,景点,历史建筑,117.191851,39.124937
三河岛,天津,天津,天津,022,,滨海新区,北塘街道北塘街,景点,自然风光,117.729103,39.112663
海河教育园,天津,天津,天津,022,,咸水沽,咸水沽镇星宇花园3号楼,景点,自然风光,117.398277,38.987659
周公祠,天津,天津,天津,022,,小站,葛万公路与会馆路交叉口附近,景点,宗教,117.425148,38.898689
葛沽天后宫,天津,天津,天津,022,,葛沽,东大街48号,景点,历史建筑,117.514741,38.995123
鲁班庙,天津,天津,蓟州区,022,29191628,蓟县县城/国家地质公园,府后街1号,景点,宗教,117.407738,40.047489
天津旅游集团,天津,天津,天津,022,28369425,围堤道沿线,友谊路18号（近国展中心）,景点,旅行社,117.202586,39.092334
会师公园,天津,天津,天津,022,,天津站,海河东路,景点,公园/广场,117.19545,39.140942
维多利亚公园,天津,天津,天津,022,23190888,小白楼,解放北路177号泰安道,景点,公园/广场,117.2155,39.120495
洞庭公园,天津,天津,天津,022,,小海地,洞庭路4号,景点,公园/广场,117.251059,39.073793
天津牧歌骑士俱乐部,天津,天津,天津,022,138****0339,杨柳青,杨柳青庄园内（津同公路）,景点,更多景点/周边游,116.968292,39.155663
珠江公园,天津,天津,天津,022,,小海地,东海街道粤江里-43号505室,景点,公园/广场,117.260284,39.061707
长泰园,天津,天津,天津,022,,梅江会展中心,洞庭路与外环南路交口,景点,公园/广场,117.253204,39.037846
万国国际旅行社,天津,天津,天津,022,60853000;60887388,中山路,琴海公寓4-3-101,景点,旅行社,117.200323,39.142868
美术科技馆,天津,天津,天津,022,88112801,小海地,洞庭路20号,景点,科技馆,117.246807,39.069224
红牛国际旅行社,天津,天津,天津,022,58963555,文化中心,乐园道9号天津万象城B1(乐园道地铁站D1口旁),景点,旅行社,117.213615,39.090752
红牛国际旅行社,天津,天津,天津,022,186****0177,小海地,陈塘庄街道珠江道31号双山里底商（近第四医院）,景点,旅行社,117.266395,39.063055
桃华寺,天津,天津,蓟州区,022,,蓟州区其他,渔阳镇桃花寺村,景点,宗教,117.5121,40.079193
天津旅游集散中心,天津,天津,天津,022,24587000;24585000,天津站,新兆路天津站后广场通莎长途客运院内,景点,旅行社,117.209338,39.139438
海河游船,天津,天津,天津,022,58306789;133****8090,老城厢/鼓楼,张自忠路古文化街亲水平台左转200米处近狮子林桥,景点,城市观光,117.194435,39.144928
天石舫码头,天津,天津,天津,022,,中山路,鸿顺里街道李公伺大街（近）,景点,城市观光,117.184341,39.157902
黑峪神秘谷,天津,天津,蓟州区,022,82899900,蓟州区其他,城关镇东果园村,景点,自然风光,117.471005,40.098001
古文化街旅游区,天津,天津,天津,022,27356128,老城厢/鼓楼,通北路东马路交叉口,景点,休闲街区,117.192284,39.144028
雍剑秋故居,天津,天津,天津,022,,五大道,马场道60-62号,景点,名人故居,117.209259,39.110214
康辉旅行社,天津,天津,天津,022,23316807,小白楼,保定道10号附近,景点,旅行社,117.207306,39.120415
宁波道码头,天津,天津,天津,022,,河西区,下瓦房街道台儿庄路与绍兴道交叉口东南100米,景点,城市观光,117.227615,39.11055
黄海化学工业研究社旧址,天津,天津,天津,022,,塘沽城区,解放路138号,景点,人文古迹,117.671059,39.015827
紫御园,天津,天津,天津,022,,双街,双新大道（近北运河）,景点,公园/广场,117.098618,39.264019
东丽区规划展览馆,天津,天津,天津,022,22288888,区政府,津塘路220号附近东丽区体育中心旁,景点,陈列馆,117.325867,39.08213
文化公园,天津,天津,武清区,022,,保利/亨通花园,雍阳西道与泉发路交口,景点,文化公园,117.042747,39.380665
安里甘教堂,天津,天津,天津,022,,小白楼,泰安道,景点,景点/周边游,117.213715,39.118591
