名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
天生城公园,重庆,重庆,万州区,023,,天城区,周家坝街道天龙路368号,景点,城市公园,108.365903,30.831045
西山公园,重庆,重庆,万州区,023,,万达广场/移民广场,王牌路13号附3号,景点,公园/广场,108.384567,30.802689
新泰桂山市民公园,重庆,重庆,永川区,023,49863677,老城区,中山路街道玉屏路83号,景点,城市公园,105.897469,29.353127
渝高公园,重庆,重庆,重庆,023,68635054;68635064,石桥铺,科园三街101号（石桥铺地铁站3号口步行450米）,景点,城市公园,106.488228,29.529541
玉峰山森林公园,重庆,重庆,重庆,023,67616763,渝北区,玉峰山镇玉峰村,景点,森林公园,106.695087,29.639457
云阳龙缸景区,重庆,重庆,云阳县,023,55333111,龙缸景区,清水土家族乡,景点,自然风光,109.013656,30.676087
永川中央公园,重庆,重庆,永川区,023,,新城区,区公安局对面,景点,城市公园,105.931419,29.350912
重庆棕榈泉生态公园,重庆,重庆,重庆,023,,北部新区,金开大道88号（和睦路地铁站3号口步行480米）,景点,公园/广场,106.540443,29.629368
阿蓬江风景区,重庆,重庆,黔江区,023,81585678,黔江区,新华东路618号,景点,自然风光,108.663315,29.104689
白鹭大庄园,重庆,重庆,重庆,023,,九龙坡区,白市驿镇三多桥村白市驿收费站出口500米路标,景点,动物园,106.331741,29.505152
花果村白云寺,重庆,重庆,重庆,023,,渝北区,段拖路,景点,宗教,106.852016,29.911065
冯玉祥旧居,重庆,重庆,重庆,023,65630063,大学城,学城大道,景点,名人故居,106.334351,29.603884
金佛山,重庆,重庆,南川区,023,71669888;87858111,金佛山景区,三汇村金佛山西坡景区,景点,自然风光,107.108674,29.05371
金堂湖景区,重庆,重庆,璧山区,023,,璧山区其他,正兴镇凉水井,景点,自然风光,106.142049,29.466265
荆竹峡-汉风神谷景区,重庆,重庆,巫溪县,023,51683142,巫溪县其他,三峡博物馆远古巫文化分馆,景点,自然风光,109.645897,31.547941
龙桥河景区,重庆,重庆,奉节县,023,81765678,奉节县其他,龙桥土家族乡蜀鄂村15组,景点,自然风光,109.378822,30.530258
弥陀禅院,重庆,重庆,万州区,023,58350239;58348468,北山,北山一支路199号,景点,宗教,108.385666,30.823343
妙音山紫竹寺,重庆,重庆,綦江区,023,,黑山谷景区,万东镇五斗堡社,景点,宗教,106.947311,28.945951
南岸观音寺,重庆,重庆,重庆,023,,四公里,学府大道39号（六公里地铁站1号口步行480米）,景点,宗教,106.574219,29.502197
南彭水库,重庆,重庆,重庆,023,,巴南区,S104（渝黔公路）,景点,现代建筑,106.688698,29.319057
南天湖景区,重庆,重庆,丰都县,023,70750266,仙女山景区,紫霄路东段天湖国际东南400米,景点,自然风光,107.814047,29.578948
南温泉,重庆,重庆,重庆,023,62841111;62841666,巴南区,南泉街道南泉路6号,景点,温泉,106.578262,29.421709
能仁寺,重庆,重庆,重庆,023,136****5763,解放碑,中华路92号（较场口地铁站9号口步行240米）,景点,宗教,106.576752,29.555737
聂荣臻元帅陈列馆,重庆,重庆,江津区,023,47560944;47562678,鼎山,鼎山大道386号,景点,陈列馆,106.260725,29.275068
綦江古剑山,重庆,重庆,綦江区,023,81711055;48699114,綦江区其他,古南街道清水村,景点,自然风光,106.611008,28.954904
三多桥白鹭自然保护区,重庆,重庆,重庆,023,,九龙坡区,白市驿正街92号,景点,自然保护区,106.331615,29.505456
石宝寨,重庆,重庆,忠县,023,54215063,忠县其他,石宝镇,景点,历史建筑,108.191985,30.421207
石林寺,重庆,重庆,重庆,023,,大渡口区,跳磴镇石林寺,景点,宗教,106.416267,29.418362
石柱县革命烈士陵园,重庆,重庆,石柱土家族自治县,023,,石柱土家族自治县其他,南宾路与观音街交叉口西南150米,景点,烈士陵园,108.11679,29.995786
重庆宋庆龄旧居陈列馆,重庆,重庆,重庆,023,63894317,两路口,两路口新村5号,景点,陈列馆,106.54879,29.554134
温泉寺,重庆,重庆,重庆,023,,北温泉,212国道重庆北泉风景区附近,景点,宗教,106.415543,29.857843
巫溪灵巫洞,重庆,重庆,巫溪县,023,51682061,巫溪县其他,谭家墩社区新街11号,景点,自然风光,109.5968,31.482946
酉阳桃花源,重庆,重庆,酉阳土家族苗族自治县,023,75532359,酉阳土家族苗族自治县其他,桃花源街道桃花源路232号,景点,自然风光,108.752912,28.851986
重庆雨台山风景区,重庆,重庆,涪陵区,023,72769188;173****8193,涪陵区其他,江东朋乐路1800号,景点,自然风光,107.442737,29.730073
张自忠烈士陵园,重庆,重庆,重庆,023,68257800,北碚城南,双柏路516号,景点,烈士陵园,106.41053,29.809397
天友旅行社,重庆,重庆,重庆,023,157****3751,两路口,两路口天友大酒店1楼,景点,旅行社,106.549284,29.553564
武隆旅游营销中心,重庆,重庆,重庆,023,,南坪,珊瑚路与南坪西路交叉路口往西南约100米（惠工大厦）,景点,旅行社,106.567161,29.533781
渝之旅国际旅行社,重庆,重庆,重庆,023,63730663,解放碑,民生路9号阳光星座6-2号（万豪酒店对面）,景点,旅行社,106.570072,29.557014
重庆巴人博物馆,重庆,重庆,重庆,023,68159746,巴国城,二郎街道九龙园区红狮大道6号,景点,博物馆,106.471764,29.499802
大韩民国临时政府旧址陈列馆,重庆,重庆,重庆,023,63820752,七星岗,莲花池38号,景点,陈列馆,106.56955,29.555763
钓鱼城古战场遗址博物馆,重庆,重庆,合川区,023,42822763,合川区其他,钓鱼城街道石马街4号,景点,博物馆,106.316162,30.004745
飞虎展览馆,重庆,重庆,重庆,023,,渝中区,嘉陵新路62号（佛图关地铁站1号口步行200米）,景点,陈列馆,106.533469,29.550363
国民参政会旧址,重庆,重庆,重庆,023,139****8854,解放碑,中华路168号（临江门地铁站3号口步行100米）,景点,历史建筑,106.574883,29.556957
红岩魂陈列馆,重庆,重庆,重庆,023,65312300,歌乐山,政法三村63号,景点,陈列馆,106.442352,29.572224
渝中清真寺,重庆,重庆,重庆,023,63844457,较场口,中兴路5号重庆穆斯林大厦,景点,宗教,106.572327,29.552944
邱少云烈士纪念馆,重庆,重庆,铜梁区,023,45632537,铜梁区其他,民主路64号,景点,纪念馆,106.051125,29.847725
史迪威博物馆,重庆,重庆,重庆,023,63609515,渝中区,嘉陵新路63号,景点,博物馆,106.533037,29.550585
武隆博物馆,重庆,重庆,武隆区,023,77723551,武隆县都市广场,芙蓉中路81号县图书馆负一楼和二楼,景点,博物馆,107.768852,29.326351
赵世炎烈士故居,重庆,重庆,酉阳土家族苗族自治县,023,75312067,酉阳土家族苗族自治县其他,龙潭镇赵庄社区赵庄路219号,景点,名人故居,108.974937,28.760857
重庆自然博物馆,重庆,重庆,重庆,023,60313777;63521630,北碚城南,金华路398号,景点,博物馆,106.407738,29.818926
桥口坝温泉浴疗中心,重庆,重庆,重庆,023,66481800,巴南区,一品街道桥口坝村七社,景点,温泉,106.539558,29.281109
泰古广场,重庆,重庆,重庆,023,023-63630099,上清寺,人民路131号,景点,广场,106.554207,29.562508
圣寿寺,重庆,重庆,大足区,023,43722207,大足区,宝顶镇香山街6号,景点,宗教,105.798589,29.751319
中国国际旅行社,重庆,重庆,重庆,023,68416380,杨家坪,团结路50号向西20米,景点,旅行社,106.513688,29.508278
龙头寺公园,重庆,重庆,重庆,023,,龙头寺,五红路36号附近,景点,城市公园,106.554909,29.588188
501艺术基地,重庆,重庆,重庆,023,,黄桷坪,黄桷坪正街5-15号,景点,创意园区,106.54335,29.486532
中国旅行社,重庆,重庆,重庆,023,89072322,观音桥,华新街街道建新西路2号协信黄金海岸1楼内圈（近中信大厦）,景点,旅行社,106.533443,29.571822
三峡广场,重庆,重庆,重庆,023,65412693,三峡广场,渝碚路街道小新街83号,景点,广场,106.462479,29.557163
太极森林公园,重庆,重庆,涪陵区,023,72302037,涪陵区其他,荔枝街道望州路99号,景点,城市公园,107.373131,29.68818
重庆科技馆,重庆,重庆,重庆,023,61863050;61863051,五里店/江北嘴,江北城文星门街7号,景点,科技馆,106.577774,29.570993
若瑟堂,重庆,重庆,重庆,023,,解放碑,民生路280号（近新华社旧址）,景点,宗教,106.569777,29.557748
中国青年旅行社,重庆,重庆,重庆,023,152****4354,观音桥,观音桥街道建新北路5号邦兴北都26-05号,景点,旅行社,106.531402,29.572762
网逸国际旅行社,重庆,重庆,重庆,023,63877797,解放碑,南纪门街道七星岗民生路329号渝海大厦11楼,景点,旅行社,106.5691,29.5566
海棠晓月圣地温泉,重庆,重庆,重庆,023,62533100,南坪,南坪东路587号,景点,温泉,106.582596,29.53973
老街公园,重庆,重庆,重庆,023,,鱼洞,龙州大道江滨路东段1号,景点,城市公园,106.533539,29.382843
含笑公园,重庆,重庆,重庆,023,,鱼洞,莲花街道大江西路与石洋街交叉口西北150米,景点,城市公园,106.501099,29.391293
龙洲湾通江公园,重庆,重庆,重庆,023,,龙洲湾,龙洲大道6号,景点,城市公园,106.537651,29.391869
照母山森林公园,重庆,重庆,重庆,023,63027397,北部新区,金开大道西段88号,景点,自然风光,106.512466,29.628155
龙州湾滨江公园,重庆,重庆,重庆,023,,鱼洞,莲花街道龙海大道（近龙州大道）,景点,城市公园,106.51313,29.391064
樵坪山,重庆,重庆,重庆,023,62846789,巴南区,迎龙峡,景点,自然风光,106.670311,29.413858
桃花岛风景区,重庆,重庆,重庆,023,,巴南区,苏家浩村近城区,景点,自然风光,106.873212,29.595855
黑山谷景区,重庆,重庆,綦江区,023,48338893;48279999,黑山谷景区,万盛经济开发区,景点,自然风光,106.996149,28.881146
摩围山景区,重庆,重庆,彭水苗族土家族自治县,023,78866666;78488888,彭水苗族土家族自治县其他,靛水街道003乡道,景点,自然景观,108.024984,29.179262
巫山小三峡,重庆,重庆,巫山县,023,57756666,巫山县其他,小三峡旅游码头,景点,现代建筑,109.901188,31.234228
国会山公园,重庆,重庆,重庆,023,,南坪,辅仁大道,景点,城市公园,106.574971,29.528081
美心红酒小镇游乐园,重庆,重庆,涪陵区,023,72112866,涪陵区其他,渝巴路美心红酒小镇,景点,游乐场,107.184665,29.662867
重庆鳄鱼中心,重庆,重庆,重庆,023,67454848,北部新区,宝石路106号,景点,动物园,106.593094,29.644348
龙兴古镇,重庆,重庆,重庆,023,67345121,渝北区,龙兴镇南龙门001号,景点,古村古镇,106.793602,29.69841
重庆家晟温泉酒店,重庆,重庆,重庆,023,81920999,巴南区,东泉镇佛灵街19号,景点,温泉,106.86377,29.448063
磁器口民俗文化村,重庆,重庆,重庆,023,,磁器口,磁器口古镇马鞍山顶,景点,民俗文化村,106.451311,29.580451
梨子坪森林公园,重庆,重庆,巫山县,023,57751089,巫山县其他,骡坪镇境内,景点,森林公园,110.036629,31.199448
玉峰山生态园,重庆,重庆,重庆,023,67165333,渝北区,芳菲路玉峰山镇玉峰山村,景点,更多景点/周边游,106.710545,29.658577
两江幸福广场,重庆,重庆,重庆,023,,渝北区,黄山大道中段1号,景点,广场,106.506493,29.61661
重庆彩云湖湿地公园,重庆,重庆,重庆,023,,巴国城,二郎街道科城路166号,景点,自然风光,106.4785,29.50975
李子坝抗战遗址公园,重庆,重庆,重庆,023,,渝中区,李子坝正街66号（李子坝地铁站1号口步行300米）,景点,纪念公园,106.534927,29.551928
融侨公园,重庆,重庆,重庆,023,,南滨路,风临路融侨城,景点,城市公园,106.540977,29.530094
盘溪河公园,重庆,重庆,重庆,023,67822587,冉家坝,新牌坊三路368号（天一新城小学旁）,景点,公园/广场,106.506561,29.596699
夔门,重庆,重庆,奉节县,023,,奉节县其他,瞿塘峡西门,景点,自然风光,109.582169,31.038148
棠城公园,重庆,重庆,永川区,023,,新城区,人民大道191号,景点,城市公园,105.931996,29.357208
渝之旅国际旅行社,重庆,重庆,重庆,023,88630940;186****8691,沙坪坝/重庆大学,壮志路43号附29号（地铁一号线烈士墓2B出口西南方向30米）,景点,旅行社,106.444975,29.568465
寨山坪公园,重庆,重庆,重庆,023,,微电园,永盛路与西园一路交叉口旁,景点,森林公园,106.36087,29.595831
偏岩古镇,重庆,重庆,重庆,023,,北碚区,迎宾街,景点,古村古镇,106.656197,30.002064
旅游百事通,重庆,重庆,重庆,023,62929099;62633555,南坪,江南大道8号万达广场步行街2楼,景点,旅行社,106.56562,29.526455
南滨公园,重庆,重庆,重庆,023,63866631,南滨路,南滨路,景点,城市公园,106.583565,29.543953
沙溪天然温泉,重庆,重庆,涪陵区,023,72892222,涪陵区其他,沙溪大桥（涪陵火车站旁）,景点,温泉,107.326735,29.716427
铁山坪森林公园,重庆,重庆,重庆,023,67120919;67550510,铁山坪,铁山坪街道岚垭村120号,景点,森林公园,106.678883,29.601619
旅游百事通,重庆,重庆,重庆,023,67875663,观音桥,建新北路25-31号北辰名都21楼10号,景点,旅行社,106.532071,29.578461
武隆喀斯特景区,重庆,重庆,武隆区,023,4000235666,仙女山景区,羊角街道银杏大道30号,景点,自然风光,107.735158,29.454186
聚贤岩广场,重庆,重庆,重庆,023,,北滨路,北滨二路附近,景点,广场,106.569748,29.570059
南温泉旅行社,重庆,重庆,重庆,023,62841111,巴南区,南泉镇南泉路6号,景点,旅行社,106.578626,29.422746
中宝国际旅行社,重庆,重庆,重庆,023,86809888,两路口,中山三路159号汉庭酒店大堂,景点,旅行社,106.548292,29.558617
维多利亚5号游轮,重庆,重庆,重庆,023,,朝天门,重庆港朝天门5码头,景点,城市观光,106.588295,29.567923
大众国际旅行社,重庆,重庆,重庆,023,68102275,杨家坪,杨家坪步行街跃华新都19-8,景点,旅行社,106.513955,29.509235
天宫殿公园,重庆,重庆,重庆,023,,黄泥塝,天宫殿街道泰山大道中段附近,景点,城市公园,106.539658,29.605974
歌乐山森林公园清风亭茶园,重庆,重庆,重庆,023,133****7528,歌乐山,歌乐山,景点,景点/周边游,106.426987,29.562281
旅游百事通,重庆,重庆,重庆,023,89009964,天星桥,凤天大道57号天骄年华（近重庆图书馆）,景点,旅行社,106.453837,29.530387
海外旅行社,重庆,重庆,重庆,023,86915008,龙湖时代天街,石油路街道红金街2号总商会大厦16楼（近童心桥）,景点,旅行社,106.5115,29.538909
大风堡景区,重庆,重庆,石柱土家族自治县,023,73394789,石柱土家族自治县其他,黄水镇黄水国家森林公园内,景点,自然风光,108.398978,30.176146
神龙峡风景区,重庆,重庆,南川区,023,64563666,金佛山/神龙峡,南平镇永安村,景点,自然风光,107.054286,28.995208
中国旅行社,重庆,重庆,重庆,023,63621423;63621821,朝天门,新华路4号,景点,旅行社,106.585171,29.562781
御临峡,重庆,重庆,重庆,023,67343228,渝北区,御临河大桥东北200米,景点,自然风光,106.852633,29.660064
电视塔公园,重庆,重庆,璧山区,023,,东林大道,公园路2号,景点,城市公园,106.224792,29.585093
新亚国际旅行社,重庆,重庆,重庆,023,89068888,临江门,邹容路151号邹容广场a座3楼,景点,旅行社,106.573773,29.558583
中国旅行社总社,重庆,重庆,重庆,023,138****1617,较场口,善果巷7号5-1十八梯传统风貌区入口,景点,旅行社,106.574002,29.552525
龙凤寺,重庆,重庆,重庆,023,68422213,杨家坪,杨家坪街道直港大道203号,景点,宗教,106.531143,29.507841
重庆两江夜游-金碧系列,重庆,重庆,重庆,023,138****2702,朝天门,长江滨江路朝天门9号码头,景点,城市观光,106.589294,29.563311
天体酒店温泉,重庆,重庆,重庆,023,66459966;135****4832,巴南区,东泉正街100号,景点,温泉,106.862305,29.452574
濯水古镇景区,重庆,重庆,黔江区,023,79468666,黔江区,濯水镇红军路,景点,古村古镇,108.773352,29.299419
